"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-09-30",,,"0.00","0.0","0.0","108","72"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-01",,,"0.00","0.0","0.0","108","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-02",,,"0.00","0.0","0.0","108","69"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-03",,,"0.00","0.0","0.0","106","69"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-04",,,"0.00","0.0","0.0","105","70"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-05",,,"0.00","0.0","0.0","106","72"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-06",,,"0.00","0.0","0.0","104","69"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-07",,,"0.00","0.0","0.0","104","69"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-08",,,"0.00","0.0","0.0","102","71"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-09",,,"0.00","0.0","0.0","97","69"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-10",,,"0.00","0.0","0.0","94","66"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-11",,,"0.00","0.0","0.0","96","66"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-12",,,"0.00","0.0","0.0","100","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-13",,,"0.00","0.0","0.0","104","67"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-14",,,"0.00","0.0","0.0","104","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-15",,,"0.00","0.0","0.0","102","67"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-16",,,"0.00","0.0","0.0","99","74"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-17",,,"0.00","0.0","0.0","100","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-18",,,"0.00","0.0","0.0","100","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-19",,,"0.00","0.0","0.0","100","66"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-20",,,"0.00","0.0","0.0","99","62"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-21",,,"0.00","0.0","0.0","97","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-22",,,"0.00","0.0","0.0","96","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-23",,,"0.00","0.0","0.0","91","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-24",,,"0.00","0.0","0.0","88","66"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-25",,,"0.00","0.0","0.0","83","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-26",,,"0.00","0.0","0.0","67","55"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-27",,,"0.00","0.0","0.0","72","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-28",,,"0.00","0.0","0.0","78","44"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-29",,,"0.00","0.0","0.0","84","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-30",,,"0.00","0.0","0.0","86","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-10-31",,,"0.00","0.0","0.0","87","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-01",,,"0.00","0.0","0.0","92","55"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-02",,,"0.00","0.0","0.0","95","61"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-03",,,"0.00","0.0","0.0","92","58"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-04",,,"0.00","0.0","0.0","94","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-05",,,"0.00","0.0","0.0","95","60"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-06",,,"0.00","0.0","0.0","90","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-07",,,"0.00","0.0","0.0","73","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-08",,,"0.00","0.0","0.0","70","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-09",,,"0.00","0.0","0.0","65","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-10",,,"0.00","0.0","0.0","68","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-11",,,"0.00","0.0","0.0","71","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-12",,,"0.00","0.0","0.0","74","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-13",,,"0.00","0.0","0.0","77","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-14",,,"0.00","0.0","0.0","79","47"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-15",,,"0.00","0.0","0.0","82","47"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-16",,,"0.00","0.0","0.0","87","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-17",,,"0.00","0.0","0.0","87","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-18",,,"0.00","0.0","0.0","86","55"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-19",,,"0.00","0.0","0.0","84","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-20",,,"0.00","0.0","0.0","84","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-21",,,"0.00","0.0","0.0","81","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-22",,,"0.00","0.0","0.0","82","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-23",,,"0.00","0.0","0.0","80","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-24",,,"0.00","0.0","0.0","74","48"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-25",,,"0.00","0.0","0.0","73","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-26",,,"0.00","0.0","0.0","70","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-27",,,"0.00","0.0","0.0","67","48"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-28",,,"0.00","0.0","0.0","71","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-29",,,"0.00","0.0","0.0","73","41"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-11-30",,,"0.00","0.0","0.0","77","41"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-01",,,"0.00","0.0","0.0","75","40"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-02",,,"0.00","0.0","0.0","72","47"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-03",,,"0.00","0.0","0.0","69","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-04",,,"0.00","0.0","0.0","69","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-05",,,"0.00","0.0","0.0","71","34"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-06",,,"0.00","0.0","0.0","73","37"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-07",,,"0.00","0.0","0.0","71","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-08",,,"0.00","0.0","0.0","73","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-09",,,"0.00","0.0","0.0","74","41"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-10",,,"0.01","0.0","0.0","69","52"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-11",,,"0.00","0.0","0.0","67","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-12",,,"0.00","0.0","0.0","67","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-13",,,"0.00","0.0","0.0","63","44"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-14",,,"0.00","0.0","0.0","68","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-15",,,"0.00","0.0","0.0","64","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-16",,,"0.00","0.0","0.0","68","37"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-17",,,"0.00","0.0","0.0","59","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-18",,,"0.00","0.0","0.0","68","37"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-19",,,"0.00","0.0","0.0","68","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-20",,,"0.00","0.0","0.0","72","38"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-21",,,"0.00","0.0","0.0","76","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-22",,,"0.00","0.0","0.0","74","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-23",,,"0.00","0.0","0.0","67","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-24",,,"0.00","0.0","0.0","61","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-25",,,"0.00","0.0","0.0","69","47"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-26",,,"0.00","0.0","0.0","73","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-27",,,"0.00","0.0","0.0","71","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-28",,,"0.00","0.0","0.0","66","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-29",,,"0.00","0.0","0.0","63","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-30",,,"0.00","0.0","0.0","65","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2020-12-31",,,"0.00","0.0","0.0","65","36"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-01",,,"0.00","0.0","0.0","66","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-02",,,"0.00","0.0","0.0","67","35"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-03",,,"0.00","0.0","0.0","68","36"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-04",,,"0.00","0.0","0.0","68","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-05",,,"0.00","0.0","0.0","73","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-06",,,"0.00","0.0","0.0","72","40"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-07",,,"0.00","0.0","0.0","71","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-08",,,"0.00","0.0","0.0","71","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-09",,,"0.00","0.0","0.0","70","37"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-10",,,"0.00","0.0","0.0","68","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-11",,,"0.00","0.0","0.0","67","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-12",,,"0.00","0.0","0.0","69","37"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-13",,,"0.00","0.0","0.0","71","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-14",,,"0.00","0.0","0.0","81","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-15",,,"0.00","0.0","0.0","80","56"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-16",,,"0.00","0.0","0.0","83","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-17",,,"0.00","0.0","0.0","80","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-18",,,"0.00","0.0","0.0","77","41"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-19",,,"0.00","0.0","0.0","67","55"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-20",,,"0.77","0.0","0.0","63","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-21",,,"0.08","0.0","0.0","69","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-22",,,"0.00","0.0","0.0","65","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-23",,,"0.00","0.0","0.0","63","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-24",,,"0.00","0.0","0.0","59","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-25",,,"0.14","0.0","0.0","57","44"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-26",,,"0.00","0.0","0.0","57","39"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-27",,,"0.00","0.0","0.0","62","40"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-28",,,"0.00","0.0","0.0","66","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-29",,,"0.00","0.0","0.0","64","47"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-30",,,"0.00","0.0","0.0","64","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-01-31",,,"0.00","0.0","0.0","69","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-01",,,"0.00","0.0","0.0","72","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-02",,,"0.00","0.0","0.0","80","58"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-03",,,"0.00","0.0","0.0","81","60"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-04",,,"0.00","0.0","0.0","73","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-05",,,"0.00","0.0","0.0","73","48"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-06",,,"0.00","0.0","0.0","76","47"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-07",,,"0.00","0.0","0.0","78","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-08",,,"0.00","0.0","0.0","77","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-09",,,"0.00","0.0","0.0","73","48"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-10",,,"0.00","0.0","0.0","76","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-11",,,"0.00","0.0","0.0","79","47"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-12",,,"0.00","0.0","0.0","74","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-13",,,"0.00","0.0","0.0","73","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-14",,,"0.00","0.0","0.0","68","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-15",,,"0.00","0.0","0.0","71","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-16",,,"0.00","0.0","0.0","75","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-17",,,"0.00","0.0","0.0","69","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-18",,,"0.00","0.0","0.0","67","44"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-19",,,"0.00","0.0","0.0","73","40"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-20",,,"0.00","0.0","0.0","80","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-21",,,"0.00","0.0","0.0","72","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-22",,,"0.00","0.0","0.0","77","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-23",,,"0.00","0.0","0.0","81","44"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-24",,,"0.00","0.0","0.0","82","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-25",,,"0.00","0.0","0.0","66","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-26",,,"0.00","0.0","0.0","74","41"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-27",,,"0.00","0.0","0.0","74","41"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-02-28",,,"0.00","0.0","0.0","65","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-01",,,"0.00","0.0","0.0","72","38"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-02",,,"0.00","0.0","0.0","78","41"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-03",,,"0.00","0.0","0.0","73","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-04",,,"0.00","0.0","0.0","75","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-05",,,"0.00","0.0","0.0","83","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-06",,,"0.00","0.0","0.0","86","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-07",,,"0.00","0.0","0.0","85","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-08",,,"0.00","0.0","0.0","79","56"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-09",,,"0.00","0.0","0.0","74","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-10",,,"0.00","0.0","0.0","70","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-11",,,"0.00","0.0","0.0","65","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-12",,,"0.00","0.0","0.0","64","42"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-13",,,"0.00","0.0","0.0","70","46"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-14",,,"0.00","0.0","0.0","74","44"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-15",,,"0.00","0.0","0.0","76","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-16",,,"0.00","0.0","0.0","67","45"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-17",,,"0.00","0.0","0.0","74","43"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-18",,,"0.00","0.0","0.0","81","48"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-19",,,"0.00","0.0","0.0","86","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-20",,,"0.00","0.0","0.0","85","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-21",,,"0.00","0.0","0.0","77","52"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-22",,,"0.00","0.0","0.0","77","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-23",,,"0.01","0.0","0.0","72","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-24",,,"0.00","0.0","0.0","74","52"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-25",,,"0.00","0.0","0.0","75","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-26",,,"0.00","0.0","0.0","70","49"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-27",,,"0.00","0.0","0.0","80","48"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-28",,,"0.00","0.0","0.0","89","50"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-29",,,"0.00","0.0","0.0","91","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-30",,,"0.00","0.0","0.0","85","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-03-31",,,"0.00","0.0","0.0","88","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-01",,,"0.00","0.0","0.0","94","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-02",,,"0.00","0.0","0.0","94","60"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-03",,,"0.00","0.0","0.0","99","60"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-04",,,"0.00","0.0","0.0","99","61"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-05",,,"0.00","0.0","0.0","98","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-06",,,"0.00","0.0","0.0","93","67"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-07",,,"0.00","0.0","0.0","96","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-08",,,"0.00","0.0","0.0","96","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-09",,,"0.00","0.0","0.0","97","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-10",,,"0.00","0.0","0.0","96","61"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-11",,,"0.00","0.0","0.0","93","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-12",,,"0.00","0.0","0.0","91","60"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-13",,,"0.00","0.0","0.0","88","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-14",,,"0.00","0.0","0.0","83","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-15",,,"0.00","0.0","0.0","83","53"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-16",,,"0.00","0.0","0.0","86","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-17",,,"0.00","0.0","0.0","88","56"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-18",,,"0.00","0.0","0.0","87","58"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-19",,,"0.00","0.0","0.0","92","60"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-20",,,"0.00","0.0","0.0","96","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-21",,,"0.00","0.0","0.0","87","60"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-22",,,"0.00","0.0","0.0","82","54"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-23",,,"0.00","0.0","0.0","87","61"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-24",,,"0.00","0.0","0.0","93","57"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-25",,,"0.00","0.0","0.0","90","59"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-26",,,"0.00","0.0","0.0","71","58"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-27",,,"0.00","0.0","0.0","76","51"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-28",,,"0.00","0.0","0.0","88","55"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-29",,,"0.00","0.0","0.0","96","60"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-04-30",,,"0.00","0.0","0.0","103","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-01",,,"0.00",,,"99","67"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-02",,,"0.00",,,"93","62"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-03",,,"0.00",,,"92","62"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-04",,,"0.00",,,"95","60"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-05",,,"0.00",,,"98","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-06",,,"0.00",,,"98","67"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-07",,,"0.00",,,"96","66"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-08",,,"0.00",,,"93","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-09",,,"0.00",,,"96","63"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-10",,,"0.00",,,"94","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-11",,,"0.00",,,"96","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-12",,,"0.00",,,"100","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-14",,,"0.00",,,"101","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-15",,,"0.00",,,"97","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-16",,,"0.00",,,"88","62"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-17",,,"0.00",,,"91","62"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-18",,,"0.00",,,"97","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-19",,,"0.00",,,"101","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-21",,,"0.00",,,"81","60"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-22",,,"0.00",,,"80","56"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-23",,,"0.00",,,"88","58"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-24",,,"0.00",,,"97","62"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-25",,,"0.00",,,"100","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-26",,,"0.00",,,"99","73"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-29",,,"0.00",,,"101","65"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-30",,,"0.00",,,"100","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-05-31",,,"0.00",,,"101","68"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-01",,,"0.00",,,"102","72"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-02",,,"0.00",,,"107","74"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-04",,,"0.00",,,"107","74"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-05",,,"0.00",,,"108","75"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-06",,,"0.00",,,"103","72"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-07",,,"0.00",,,"100","71"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-08",,,"0.00",,,"98","70"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-09",,,"0.00",,,"101","73"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-11",,,"0.00",,,"103","64"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-12",,,"0.00",,,"109","71"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-13",,,"0.00",,,"112","74"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-14",,,"0.00",,,"110","77"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-15",,,"0.00",,,"118","82"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-16",,,"0.00",,,"111","81"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-19",,,"0.00",,,"114","83"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-20",,,"0.00",,,"110","82"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-21",,,"0.00",,,"110","78"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-22",,,"0.00",,,"108","82"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-23",,,"0.00",,,"104","83"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-25",,,"0.00",,,"107","81"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-26",,,"0.00",,,"111","79"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-27",,,"0.00",,,"115","81"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-28",,,"0.00",,,"112","85"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-29",,,"0.00",,,"107","85"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-06-30",,,"0.00",,,"105","83"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-07-03",,,"0.00",,,"107","86"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-07-04",,,"0.00",,,"108","86"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-07-05",,,"0.00",,,"111","85"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-07-06",,,"0.00",,,"111","84"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-07-07",,,"0.00",,,"111","85"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-07-09",,,"0.00",,,"113","88"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-07-10",,,"0.00",,,"113","93"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-07-11",,,"0.00",,,"110","91"
"USW00003125","YUMA PROVING GROUND, AZ US","2021-07-13",,,"0.00",,,"108","86"
