"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2021-07-07","0.00","0.0","0.0","83","94","66",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2021-07-08","0.00","0.0","0.0","77","92","56",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2021-07-09","0.00","0.0","0.0","77","94","54",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2021-07-10","0.00","0.0","0.0","79","99","61",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2021-07-11","0.00","0.0","0.0","82","97","60",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2021-07-12","0.00","0.0","0.0","80","99","58",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2021-07-13","0.00","0.0","0.0","81","100","60",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2021-07-14","0.00","0.0","0.0","82","100","62",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2021-07-15","0.00","0.0","0.0","81","93","63",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2021-07-16","0.00","0.0",,"76","88","61",
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-13","0.00","0.0","0.0",,"87","54","79"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-14","0.00","0.0","0.0",,"93","61","85"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-15","0.00","0.0","0.0",,"95","65","78"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-16","0.00","0.0","0.0",,"93","59","79"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-17","0.00","0.0","0.0",,"89","63","79"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-18","0.00","0.0","0.0",,"86","59","78"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-19","0.00","0.0","0.0",,"92","59","79"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-20","0.00","0.0","0.0",,"94","61","80"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-21","0.00","0.0","0.0",,"96","63","82"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-22","0.00","0.0","0.0",,"92","63","71"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-23","0.00","0.0","0.0",,"84","55","73"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-24","0.00","0.0","0.0",,"89","64","80"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-25","0.00","0.0","0.0",,"90","63","71"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-26","0.00","0.0","0.0",,"86","55","71"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-27","0.00","0.0","0.0",,"88","55","77"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-28","0.00","0.0","0.0",,"94","57","85"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-29","0.01","0.0","0.0",,"98","69","85"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-30","0.00","0.0","0.0",,"95","66","83"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-08-31","0.00","0.0","0.0",,"92","65","80"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-01","0.00","0.0","0.0",,"94","60","75"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-02","0.00","0.0","0.0",,"90","57","71"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-03","0.00","0.0","0.0",,"87","60","73"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-04","0.00","0.0","0.0",,"90","59","70"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-05","0.01","0.0","0.0",,"87","55","68"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-06","0.00","0.0","0.0",,"92","68","75"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-07","0.00","0.0","0.0",,"87","62","79"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-08","0.56","0.0","0.0",,"91","58","60"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-09","0.06","0.0","0.0",,"79","58","67"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-10","0.09","0.0","0.0",,"73","54","58"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-11","0.41","0.0","0.0",,"72","50","64"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-12","0.00","0.0","0.0",,"78","53","74"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-13","0.00","0.0","0.0",,"87","55","70"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-14","0.00","0.0","0.0",,"81","56","68"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-15","0.00","0.0","0.0",,"80","52","68"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-16","0.25","0.0","0.0",,"79","52","55"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-17","0.04","0.0","0.0",,"65","50","60"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-18","0.03","0.0","0.0",,"71","48","64"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-19","0.18","0.0","0.0",,"70","51","52"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-20","0.02","0.0","0.0",,"68","50","55"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-21","0.00","0.0","0.0",,"68","47","63"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-22","0.00","0.0","0.0",,"77","48","66"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-23","0.04","0.0","0.0",,"75","49","54"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-24","0.00","0.0","0.0",,"72","54","66"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-25","0.00","0.0","0.0",,"84","47","58"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-26","0.00","0.0","0.0",,"75","55","63"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-27","0.00","0.0","0.0",,"74","48","60"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-28","0.00","0.0","0.0",,"70","41","44"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-29","0.00","0.0","0.0",,"49","36","39"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-09-30","0.00","0.0","0.0",,"47","33","37"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-01","0.00","0.0","0.0",,"50","37","40"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-02","0.00","0.0","0.0",,"52","38","45"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-03","0.00","0.0","0.0",,"65","43","50"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-04","0.00","0.0","0.0",,"62","44","51"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-05","0.00","0.0","0.0",,"62","41","53"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-06","0.00","0.0","0.0",,"66","37","56"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-07","0.00","0.0","0.0",,"72","37","59"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-08","0.00","0.0","0.0",,"77","49","54"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-09","0.08","0.0","0.0",,"59","27","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-10","0.00","0.0","0.0",,"44","22","42"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-11","0.00","0.0","0.0",,"50","23","40"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-12","0.00","0.0","0.0",,"53","21","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-13","0.00","0.0","0.0",,"59","35","39"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-14","0.00","0.0","0.0",,"57","39","48"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-15","0.00","0.0","0.0",,"61","33","50"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-16","0.00","0.0","0.0",,"57","43","50"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-17","0.19","0.0","0.0",,"65","44","52"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-18","0.02","0.0","0.0",,"61","41","52"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-19","0.23","0.0","0.0",,"60","40","44"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-20","0.07","0.0","0.0",,"52","37","40"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-21","0.00","0.0","0.0",,"53","40","53"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-22","0.00","0.0","0.0",,"59","52","59"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-23","0.00","0.0","0.0",,"73","37","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-24","0.00","0.0","0.0",,"56","33","47"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-25","0.00","0.0","0.0",,"67","44","58"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-26","0.00","0.0","0.0",,"73","41","43"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-27","0.00","0.0","0.0",,"50","23","31"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-28","0.00","0.0","0.0",,"48","24","25"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-29","0.00","0.0","0.0",,"48","14","21"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-30","0.00","0.0","0.0",,"34","11","13"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-10-31","0.00","0.0","0.0",,"40","11","18"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-01","0.00","0.0","0.0",,"44","15","15"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-02","0.00","0.0","0.0",,"47","15","32"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-03","0.00","0.0","0.0",,"52","23","37"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-04","0.00","0.0","0.0",,"56","26","40"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-05","0.00","0.0","0.0",,"57","30","44"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-06","0.00","0.0","0.0",,"63","29","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-07","0.00","0.0","0.0",,"50","28","37"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-08","0.00","0.0","0.0",,"49","26","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-09","0.00","0.0","0.0",,"50","32","40"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-10","0.00","0.0","0.0",,"57","40","45"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-11","0.00","0.0","0.0",,"56","33","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-12","0.00","0.0","0.0",,"52","24","32"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-13","0.06","0.0","0.0",,"44","32","33"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-14","0.04","0.0","0.0",,"38","33","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-15","0.00","0.0","0.0",,"40","35","37"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-16","0.04","0.0","0.0",,"52","37","47"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-17","0.00","0.0","0.0",,"55","42","45"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-18","0.00","0.0","0.0",,"63","41","43"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-19","0.15","0.0","0.0",,"59","41","44"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-20","0.00","0.0","0.0",,"56","34","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-21","0.00","0.0","0.0",,"43","24","32"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-22","0.00","0.0","0.0",,"40","21","28"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-23","0.00","0.0","0.0",,"41","22","30"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-24","0.00","0.0","0.0",,"41","30","41"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-25","0.02","0.0","0.0",,"55","36","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-26","0.00","0.0","0.0",,"44","30","32"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-27","0.00","0.0","0.0",,"40","31","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-28","0.01","0.3","0.0",,"39","25","26"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-29","0.00","0.0","0.0",,"29","14","18"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-11-30","0.00","0.0","0.0",,"26","13","16"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-01","0.00","0.0","0.0",,"32","16","20"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-02","0.00","0.0","0.0",,"32","20","23"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-03","0.00","0.0","0.0",,"26","16","17"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-04","0.00","0.0","0.0",,"43","17","39"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-05","0.00","0.0","0.0",,"48","31","31"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-06","0.00","0.0","0.0",,"41","27","28"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-07","0.00","0.0","0.0",,"35","28","30"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-08","0.07","0.0","0.0",,"41","30","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-09","0.00","0.0","0.0",,"40","35","37"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-10","0.00","0.0","0.0",,"38","31","33"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-11","0.00","0.0","0.0",,"39","30","33"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-12","0.17","0.0","0.0",,"40","33","40"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-13","0.06","0.0","0.0",,"55","39","40"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-14","0.00","0.0","0.0",,"49","32","34"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-15","0.00","0.0","0.0",,"43","27","30"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-16","0.00","0.0","0.0",,"42","25","26"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-17","0.00","0.0","0.0",,"26","18","19"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-18","0.00","0.0","0.0",,"27","19","26"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-19","0.13","0.0","0.0",,"39","24","37"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-20","0.16","0.0","0.0",,"57","31","57"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-21","0.00","0.0","0.0",,"62","52","55"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-22","0.00","0.0","0.0",,"65","34","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-23","0.01","0.0","0.0",,"59","29","56"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-24","0.13","0.0","0.0",,"56","39","41"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-25","0.00","0.0","0.0",,"41","22","23"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-26","0.00","0.0","0.0",,"32","23","31"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-27","0.00","0.0","0.0",,"37","21","27"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-28","0.00","0.0","0.0",,"44","27","34"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-29","0.00","0.0","0.0",,"42","30","31"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-30","0.00","0.0","0.0",,"34","30","32"
"USC00356542","PENDLETON SOUTH HILL, OR US","2019-12-31","0.00","0.0","0.0",,"42","32","41"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-01","0.05","0.0","0.0",,"54","39","48"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-02","0.00","0.0","0.0",,"52","40","44"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-03","0.15","0.0","0.0",,"54","37","49"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-04","0.00","0.0","0.0",,"62","38","47"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-05","0.00","0.0","0.0",,"55","34","34"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-06","0.02","0.0","0.0",,"47","34","45"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-07","0.04","0.0","0.0",,"57","37","48"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-08","0.00","0.0","0.0",,"58","46","46"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-09","0.00","0.0","0.0",,"46","31","31"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-10","0.00","0.0","0.0",,"41","30","33"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-11","0.03","0.0","0.0",,"47","33","47"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-12","0.11","0.0","0.0",,"48","35","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-13","0.04","0.0","0.0",,"49","31","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-14","0.26","1.7","2.0",,"35","11","16"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-15","0.05","1.9","2.0",,"34","15","25"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-16","0.00","0.0","1.0",,"46","23","24"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-17","0.08","3.3","4.0",,"45","21","24"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-18","0.00","0.0","2.0",,"38","24","34"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-19","0.05","0.0","0.0",,"48","29","29"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-20","0.00","0.0","0.0",,"40","28","32"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-21","0.03","0.0","0.0",,"40","27","33"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-22","0.02","0.0","0.0",,"35","31","32"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-23","0.42","0.0","0.0",,"51","32","44"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-24","0.18","0.0","0.0",,"60","44","45"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-25","0.01","0.0","0.0",,"58","40","44"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-26","0.20","0.0","0.0",,"58","39","41"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-27","0.03","0.0","0.0",,"55","36","39"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-28","0.15","0.0","0.0",,"52","37","47"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-29","0.05","0.0","0.0",,"55","38","40"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-30","0.18","0.0","0.0",,"48","32","34"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-01-31","0.00","0.0","0.0",,"55","34","55"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-01","0.00","0.0","0.0",,"68","55","57"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-02","0.36","0.0","0.0",,"61","33","33"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-03","0.00","0.0","0.0",,"43","23","23"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-04","0.00","0.0","0.0",,"41","23","31"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-05","0.72","0.0","0.0",,"41","29","36"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-06","0.03","0.0","0.0",,"54","36","49"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-07","0.07","0.0","0.0",,"57","49","51"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-08","0.30","0.0","0.0",,"57","38","39"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-09","0.14","0.0","0.0",,"43","27","31"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-10","0.00","0.0","0.0",,"46","27","30"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-11","0.00","0.0","0.0",,"48","29","29"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-12","0.00","0.0","0.0",,"57","29","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-13","0.00","0.0","0.0",,"54","31","36"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-14","0.00","0.0","0.0",,"55","30","40"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-15","0.02","0.0","0.0",,"51","36","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-16","0.63","0.0","0.0",,"47","37","37"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-17","0.00","0.0","0.0",,"50","35","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-18","0.00","0.0","0.0",,"48","23","23"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-19","0.00","0.0","0.0",,"45","22","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-20","0.00","0.0","0.0",,"48","29","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-21","0.00","0.0","0.0",,"49","25","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-22","0.00","0.0","0.0",,"52","30","30"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-23","0.00","0.0","0.0",,"60","30","42"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-24","0.02","0.0","0.0",,"60","35","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-25","0.00","0.0","0.0",,"50","30","30"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-26","0.00","0.0","0.0",,"49","30","43"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-27","0.00","0.0","0.0",,"59","32","32"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-28","0.00","0.0","0.0",,"63","32","45"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-02-29","0.00","0.0","0.0",,"63","35","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-01","0.00","0.0","0.0",,"55","29","30"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-02","0.00","0.0","0.0",,"50","30","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-03","0.00","0.0","0.0",,"55","37","46"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-04","0.00","0.0","0.0",,"63","43","45"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-05","0.00","0.0","0.0",,"57","31","33"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-06","0.00","0.0","0.0",,"61","33","39"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-07","0.17","0.0","0.0",,"58","37","37"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-08","0.11","0.0","0.0",,"51","35","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-09","0.00","0.0","0.0",,"48","28","29"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-10","0.00","0.0","0.0",,"54","29","33"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-11","0.00","0.0","0.0",,"62","32","43"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-12","0.00","0.0","0.0",,"59","30","31"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-13","0.00","0.0","0.0",,"52","31","31"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-14","0.22","2.1","2.0",,"50","25","25"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-15","0.06","0.7","2.0",,"30","23","24"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-16","0.00","0.0","0.0",,"31","24","24"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-17","0.00","0.0","0.0",,"41","24","27"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-18","0.00","0.0","0.0",,"54","27","40"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-19","0.00","0.0","0.0",,"55","33","34"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-20","0.00","0.0","0.0",,"62","34","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-21","0.00","0.0","0.0",,"63","35","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-22","0.00","0.0","0.0",,"62","33","36"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-23","0.00","0.0","0.0",,"66","36","43"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-24","0.00","0.0","0.0",,"58","35","36"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-25","0.00","0.0","0.0",,"52","36","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-26","0.00","0.0","0.0",,"51","33","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-27","0.00","0.0","0.0",,"55","35","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-28","0.00","0.0","0.0",,"53","38","42"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-29","0.15","0.0","0.0",,"57","1","37"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-30","0.21","0.0","0.0",,"62","37","51"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-03-31","0.14","0.0","0.0",,"56","38","42"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-01","0.01","0.0","0.0",,"52","33","33"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-02","0.04","0.0","0.0",,"47","32","34"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-03","0.00","0.0","0.0",,"50","34","36"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-04","0.00","0.0","0.0",,"55","35","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-05","0.01","0.0","0.0",,"55","34","35"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-06","0.00","0.0","0.0",,"57","35","44"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-07","0.00","0.0","0.0",,"64","41","41"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-08","0.00","0.0","0.0",,"68","36","38"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-09","0.00","0.0","0.0",,"70","38","43"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-10","0.00","0.0","0.0",,"73","43","45"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-11","0.00","0.0","0.0",,"76","45","52"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-12","0.00","0.0","0.0",,"64","33","34"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-13","0.00","0.0","0.0",,"57","28","36"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-14","0.00","0.0","0.0",,"59","36","45"
"USC00356542","PENDLETON SOUTH HILL, OR US","2020-04-15","0.00","0.0","0.0",,"72","45","53"
